item_id,price,quantity,sold,title,totalSoldQuantity,url,img,titleUnderIconList
582738860290,35.00,0,519,男装 针织短裤(三角)(内裤) 414380 优衣库UNIQLO,36278,//detail.m.tmall.com/item.htm?id=582738860290,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01IHDPVG1ewH4pM6KUx_!!0-item_pic.jpg,[]
601528040094,1299.00,0,141,男装 无缝羽绒长大衣 420313 优衣库UNIQLO,173,//detail.m.tmall.com/item.htm?id=601528040094,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01xnbVnf1ewH4qErBJY_!!0-item_pic.jpg,[]
600400189816,79.00,0,205,女装 HEATTECH袜子(2双装) 420736 优衣库UNIQLO,256,//detail.m.tmall.com/item.htm?id=600400189816,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01sk8SUT1ewH4ab0caB_!!0-item_pic.jpg,[]
605515927938,59.00,0,503,女装 (UT) R.A.BY VERDY拎包 422449 优衣库UNIQLO,520,//detail.m.tmall.com/item.htm?id=605515927938,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01lvZy5m1ewH5B8eCN6_!!0-item_pic.jpg,[]
600599030284,149.00,0,437,女装 便携式防紫外线印花连帽外套 420287 优衣库UNIQLO,727,//detail.m.tmall.com/item.htm?id=600599030284,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01Dg18zt1ewH5J1m8jx_!!0-item_pic.jpg,[]
596392611165,35.00,0,532,女装 短裤(三角)(内裤) 421866 优衣库UNIQLO,2071,//detail.m.tmall.com/item.htm?id=596392611165,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01ysB6d61ewH3pJdNcL_!!0-item_pic.jpg,[]
601565205703,499.00,0,305,【设计师合作款】男装 罗纹开衫 421254 优衣库UNIQLO,366,//detail.m.tmall.com/item.htm?id=601565205703,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01Dxeab51ewH52wY2HS_!!0-item_pic.jpg,[]
599614372232,249.00,0,231,女装 羊毛混纺紧身裙 420832 优衣库UNIQLO,498,//detail.m.tmall.com/item.htm?id=599614372232,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01TGjpiI1ewH5IjZcpy_!!0-item_pic.jpg,[]
596754316967,199.00,0,258,女装 柔软针织摇粒绒开衫(长袖) 421588 优衣库UNIQLO,524,//detail.m.tmall.com/item.htm?id=596754316967,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01YM5sk51ewH4anhEIR_!!0-item_pic.jpg,[]
599541645932,59.00,0,730,【3个月+】婴儿/新生儿 (UT) DPJ圆领连体装(长袖)(2件装) 419839,1843,//detail.m.tmall.com/item.htm?id=599541645932,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01WK6KoB1ewH4SAjM1x_!!0-item_pic.jpg,[]
600235795919,699.00,0,189,女装 羊绒圆领开衫(长袖) 418678 优衣库UNIQLO,422,//detail.m.tmall.com/item.htm?id=600235795919,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01GA1SeH1ewH4bJmz0J_!!0-item_pic.jpg,[]
602347043279,199.00,0,491,男装 牛仔衬衫(水洗产品)(长袖) 419016 优衣库UNIQLO,751,//detail.m.tmall.com/item.htm?id=602347043279,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01Lng9sW1ewH4ho5EOi_!!0-item_pic.jpg,[]
596384891748,149.00,0,210,男装 羊毛混纺帽子 418846 优衣库UNIQLO,403,//detail.m.tmall.com/item.htm?id=596384891748,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01agePd51ewH3mJqQwp_!!0-item_pic.jpg,[]
599467843794,39.00,0,470,童装/女童 打底裤(2件装) 418648 优衣库UNIQLO,1439,//detail.m.tmall.com/item.htm?id=599467843794,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01TsY6vY1ewH3yq7fA7_!!0-item_pic.jpg,[]
601288713583,99.00,0,121,男装 HEATTECH内衬手套 420399 优衣库UNIQLO,154,//detail.m.tmall.com/item.htm?id=601288713583,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01xfgW5O1ewH4iukQST_!!0-item_pic.jpg,[]
598560228962,149.00,0,273,女装 HEATTECH无缝运动紧身裤 418438 优衣库UNIQLO,638,//detail.m.tmall.com/item.htm?id=598560228962,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN0163ii481ewH4q3CflC_!!0-item_pic.jpg,[]
597643299283,149.00,0,252,童装/女童 法兰绒格子连衣裙(长袖) 419125 优衣库UNIQLO,914,//detail.m.tmall.com/item.htm?id=597643299283,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01dPt8WH1ewH3v0n4BA_!!0-item_pic.jpg,[]
603878069115,199.00,0,340,男装 法兰绒睡衣(长袖) 419902 优衣库UNIQLO,355,//detail.m.tmall.com/item.htm?id=603878069115,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01O5CTfO1ewH51Q4GJ0_!!0-item_pic.jpg,[]
597941958553,59.00,0,665,男装/女装 (UT) ONE PIECE 印花T恤(短袖) 422344 优衣库UNIQLO,7570,//detail.m.tmall.com/item.htm?id=597941958553,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN016Qp5Wd1ewH4Lca6FT_!!0-item_pic.jpg,[]
603338123844,79.00,0,536,女装 (UT) DPJ MICKEY ART 印花T恤(短袖) 423512 优衣库UNIQLO,603,//detail.m.tmall.com/item.htm?id=603338123844,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01pFZHto1ewH4vU52iT_!!0-item_pic.jpg,[]
602752162571,149.00,0,268,童装/男童/女童 HEATTECH高弹力牛仔修身长裤 422322 优衣库,318,//detail.m.tmall.com/item.htm?id=602752162571,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01rVY3y81ewH4oS9jEr_!!0-item_pic.jpg,[]
597172394657,249.00,0,242,女装 HEATTECH高弹力牛仔紧身长裤(水洗产品) 421751 优衣库,383,//detail.m.tmall.com/item.htm?id=597172394657,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN013JwGHI1ewH4eUf71S_!!0-item_pic.jpg,[]
602685936665,79.00,0,294,童装/男童/女童 UT City Stories运动衫(长袖) 422288,316,//detail.m.tmall.com/item.htm?id=602685936665,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01e6CUKb1ewH4sAw59O_!!0-item_pic.jpg,[]
575446764383,99.00,0,326,童装/男童/女童 HEATTECH EXTRA WARM圆领T恤(长袖) 408339,52731,//detail.m.tmall.com/item.htm?id=575446764383,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01pg6W571ewH54mMATt_!!0-item_pic.jpg,[]
571988253386,299.00,0,205,男装 精纺美利奴V领针织开衫(长袖) 409173 优衣库UNIQLO,14925,//detail.m.tmall.com/item.htm?id=571988253386,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01awMncc1ewH1ZYLhp2_!!0-item_pic.jpg,[]
582931625174,149.00,0,365,男装 柔软斜纹立领衬衫(长袖) 416916 优衣库UNIQLO,5002,//detail.m.tmall.com/item.htm?id=582931625174,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN012yrFU11ewH367qZmY_!!0-item_pic.jpg,[]
600402298728,79.00,0,450,男装/女装 (UT) R.A.BY VERDY印花T恤(短袖) 425064 优衣库UNIQLO,845,//detail.m.tmall.com/item.htm?id=600402298728,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN015QPfKT1ewH4ix1ZwZ_!!0-item_pic.jpg,[]
603850446482,39.00,0,345,童装/男童/女童 DRY-EX短裤 414252 优衣库UNIQLO,381,//detail.m.tmall.com/item.htm?id=603850446482,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01ceWPIa1ewH52SyaLT_!!0-item_pic.jpg,[]
574122483870,249.00,0,135,童装/女童 轻型WARM PADDED连帽外套 408621 优衣库UNIQLO,28317,//detail.m.tmall.com/item.htm?id=574122483870,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN019pws8L1ewH4FgadQj_!!0-item_pic.jpg,[]
601960319667,899.00,0,215,【设计师合作款】女装 夹层连帽外套 421058 优衣库UNIQLO,333,//detail.m.tmall.com/item.htm?id=601960319667,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01Q58SAv1ewH5BVXtew_!!0-item_pic.jpg,[]
597601054482,299.00,0,689,女装 高腰宽腿牛仔七分裤(水洗产品) 421496 优衣库 UNIQLO,1442,//detail.m.tmall.com/item.htm?id=597601054482,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01ydd9QS1ewH3lZBPEV_!!0-item_pic.jpg,[]
602624748540,249.00,0,77,女装 (UT) DPJ摇粒绒套装(长袖) 421626 优衣库UNIQLO,78,//detail.m.tmall.com/item.htm?id=602624748540,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01WKjq1q1ewH5Fhs0Lj_!!0-item_pic.jpg,[]
596758636264,249.00,0,254,女装 EZY九分裤 421753 优衣库UNIQLO,717,//detail.m.tmall.com/item.htm?id=596758636264,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01bgmrT51ewH3r2WrA9_!!0-item_pic.jpg,[]
598107262739,35.00,0,421,男装 针织短裤(三角)(内裤) 421807 优衣库UNIQLO,1596,//detail.m.tmall.com/item.htm?id=598107262739,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01OgE64i1ewH4KxToos_!!0-item_pic.jpg,[]
602621724472,99.00,0,320,男装/女装 (UT) Color Rhythm 印花T恤(短袖) 425645 优衣库,332,//detail.m.tmall.com/item.htm?id=602621724472,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01fbSYG81ewH5FEcdFU_!!0-item_pic.jpg,[]
599614560458,79.00,0,437,女装 起居鞋 418371 优衣库UNIQLO,672,//detail.m.tmall.com/item.htm?id=599614560458,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01EiUJi11ewH4ZEpYNK_!!0-item_pic.jpg,[]
601206191717,79.00,0,135,女装 起居鞋 418428 优衣库UNIQLO,146,//detail.m.tmall.com/item.htm?id=601206191717,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01T8gmKr1ewH4xrdap8_!!0-item_pic.jpg,[]
605532067571,99.00,0,107,童装/男童/女童 连帽运动衫 421845 优衣库UNIQLO,112,//detail.m.tmall.com/item.htm?id=605532067571,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN017g52sW1ewH5CJtJ7S_!!0-item_pic.jpg,[]
603074878872,99.00,0,379,男装/女装 OMOTENASHI  WAGASHI 印花T恤(短袖) 425009 优衣库,394,//detail.m.tmall.com/item.htm?id=603074878872,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01MWsc9x1ewH5C5SnQ3_!!0-item_pic.jpg,[]
604097734876,129.00,0,267,男装 法兰绒松紧长裤 422325 优衣库UNIQLO,295,//detail.m.tmall.com/item.htm?id=604097734876,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01gG30ld1ewH54AxImT_!!0-item_pic.jpg,[]
601054037354,99.00,0,411,男装/女装 (UT) MARVEL印花T恤(短袖) 422559 优衣库UNIQLO,781,//detail.m.tmall.com/item.htm?id=601054037354,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN019wm0631ewH4xeOcC4_!!0-item_pic.jpg,[]
602621952394,299.00,0,168,女装 羊毛混纺高领连衣裙(长袖) 423475 优衣库UNIQLO,177,//detail.m.tmall.com/item.htm?id=602621952394,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01A15Sk11ewH5Dn2MGC_!!0-item_pic.jpg,[]
600049962316,149.00,0,299,男装 EZY九分裤 422479 优衣库UNIQLO,393,//detail.m.tmall.com/item.htm?id=600049962316,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01NKThcx1ewH4YUkwQf_!!0-item_pic.jpg,[]
598298755331,599.00,0,159,女装 高级轻型羽绒便携式大衣 419780 优衣库UNIQLO,319,//detail.m.tmall.com/item.htm?id=598298755331,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN011tfBLm1ewH49vYqOq_!!0-item_pic.jpg,[]
599620448243,199.00,0,275,女装 HEATTECH高弹力紧身长裤 421750 优衣库UNIQLO,588,//detail.m.tmall.com/item.htm?id=599620448243,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01q8xe5Q1ewH5Ij1pi6_!!0-item_pic.jpg,[]
595790380481,59.00,0,533,童装/男童 短裤(3件装)(内裤) 419087 优衣库UNIQLO,1677,//detail.m.tmall.com/item.htm?id=595790380481,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01NLlvKb1ewH3rrCBlR_!!0-item_pic.jpg,[]
600820474148,399.00,0,190,【设计师合作款】女装 羊毛混纺流苏迷你裙 422611 优衣库UNIQLO,655,//detail.m.tmall.com/item.htm?id=600820474148,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN012XKnwn1ewH4pHwh7Q_!!0-item_pic.jpg,[]
596016961729,399.00,0,256,女装 BLOCKTECH连帽外套 419913 优衣库UNIQLO,814,//detail.m.tmall.com/item.htm?id=596016961729,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01iQxvUV1ewH5AoVE6v_!!0-item_pic.jpg,[]
599078786149,299.00,0,454,女装 3D精纺美利奴连衣裙(长袖) 418625 优衣库UNIQLO,683,//detail.m.tmall.com/item.htm?id=599078786149,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01ZfPWN31ewH4LgpHkT_!!0-item_pic.jpg,[]
585745742185,249.00,0,190,男装 精纺美利奴圆领针织衫(长袖) 409172 优衣库UNIQLO,855,//detail.m.tmall.com/item.htm?id=585745742185,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01HSpdVm1ewH15iO8P8_!!0-item_pic.jpg,[]
604198161637,27.00,0,274,男装 短袜 414071 优衣库UNIQLO,383,//detail.m.tmall.com/item.htm?id=604198161637,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01oOXJxb1ewH58H3OW0_!!0-item_pic.jpg,[]
604856576350,249.00,0,111,童装/男童 轻型WARM PADDED连帽外套 409219 优衣库UNIQLO,119,//detail.m.tmall.com/item.htm?id=604856576350,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01IsGZNs1ewH5DAjsXE_!!0-item_pic.jpg,[]
600821858082,799.00,0,147,【设计师合作款】女装 羊毛混纺茄克 422495 优衣库UNIQLO,448,//detail.m.tmall.com/item.htm?id=600821858082,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN015Smltp1ewH4tQddIz_!!0-item_pic.jpg,[]
600236523578,199.00,0,201,女装 羊绒帽子 418380 优衣库UNIQLO,392,//detail.m.tmall.com/item.htm?id=600236523578,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01OUgx4K1ewH4OomALw_!!0-item_pic.jpg,[]
600596614271,79.00,0,405,女装 HEATTECH针织护腿 419677 优衣库UNIQLO,512,//detail.m.tmall.com/item.htm?id=600596614271,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN0151knMi1ewH4P8LuRG_!!0-item_pic.jpg,[]
601446831187,99.00,0,360,男装/亲子装 (UT) MARVEL印花T恤(短袖) 422557 优衣库UNIQLO,793,//detail.m.tmall.com/item.htm?id=601446831187,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01qAL3oV1ewH4oOkK7I_!!0-item_pic.jpg,[]
602243076238,999.00,0,216,【设计师合作款】女装 羊毛混纺双排扣长大衣 422333 优衣库NIQLO,338,//detail.m.tmall.com/item.htm?id=602243076238,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01LyQ5qz1ewH4z3brWA_!!0-item_pic.jpg,[]
600385336782,799.00,0,127,【设计师合作款】女装 羊绒两翻领针织衫(长袖) 422600 优衣库,333,//detail.m.tmall.com/item.htm?id=600385336782,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01gS16Zf1ewH4oDq1ff_!!0-item_pic.jpg,[]
595788608194,39.00,0,654,婴儿/幼儿 圆领T恤(长袖) 421227 优衣库UNIQLO,2854,//detail.m.tmall.com/item.htm?id=595788608194,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01FI9jyq1ewH56lRsKq_!!0-item_pic.jpg,[]
582675134080,199.00,0,314,男装 EZY九分裤 414413 优衣库UNIQLO,25706,//detail.m.tmall.com/item.htm?id=582675134080,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01XF5ozA1ewH4hwJhRE_!!0-item_pic.jpg,[]
601680775990,79.00,0,432,男装/女装 (UT) The Brands印花T恤(短袖) 423466 优衣库UNIQLO,1160,//detail.m.tmall.com/item.htm?id=601680775990,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01w51soA1ewH4h7bjnh_!!0-item_pic.jpg,[]
603275935409,199.00,0,410,男装 EZY九分裤 422482 优衣库UNIQLO,451,//detail.m.tmall.com/item.htm?id=603275935409,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01Kox3N51ewH4wkvzpM_!!0-item_pic.jpg,[]
601565569477,599.00,0,251,【设计师合作款】男装 罗纹茄克 421255 优衣库UNIQLO,311,//detail.m.tmall.com/item.htm?id=601565569477,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01DKMS2Y1ewH4zHAvQL_!!0-item_pic.jpg,[]
595790144349,199.00,0,299,男装 牛仔修身衬衫(水洗产品)(长袖) 419018 优衣库UNIQLO,743,//detail.m.tmall.com/item.htm?id=595790144349,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01HMNvDL1ewH3vufVEY_!!0-item_pic.jpg,[]
602344899840,299.00,0,272,【设计师合作款】女装 格纹直筒裤 421243 优衣库UNIQLO,457,//detail.m.tmall.com/item.htm?id=602344899840,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01EqqkQn1ewH5CzBMAp_!!0-item_pic.jpg,[]
599641881529,59.00,0,397,男装 DRY-EX横条POLO衫(短袖) 415951 优衣库UNIQLO,2953,//detail.m.tmall.com/item.htm?id=599641881529,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01dyd1A71ewH4SNshZL_!!0-item_pic.jpg,[]
601973434104,79.00,0,529,男装/女装 (UT) DPJ MICKEY ART 印花T恤(短袖) 423175,912,//detail.m.tmall.com/item.htm?id=601973434104,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01O1ZVit1ewH4oOmXXl_!!0-item_pic.jpg,[]
601485082460,79.00,0,423,男装/女装 (UT) The Brands印花T恤(短袖) 423467 优衣库UNIQLO,1131,//detail.m.tmall.com/item.htm?id=601485082460,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01TThDnJ1ewH4dt0g8D_!!0-item_pic.jpg,[]
586406331345,59.00,0,427,女装 AIRism短裤(无缝)(三角)(内裤) 414910 优衣库UNIQLO,17456,//detail.m.tmall.com/item.htm?id=586406331345,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01sG3Ph61ewH3t0HVtr_!!0-item_pic.jpg,[]
601286425635,99.00,0,181,男装 HEATTECH针织摇粒绒内衬手套 418850 优衣库UNIQLO,231,//detail.m.tmall.com/item.htm?id=601286425635,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01n9u4VH1ewH4m160AY_!!0-item_pic.jpg,[]
599622344430,699.00,0,135,女装 羊绒V领针织衫(长袖) 418675 优衣库UNIQLO,303,//detail.m.tmall.com/item.htm?id=599622344430,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN012N42Os1ewH5AoOVxj_!!0-item_pic.jpg,[]
603048818106,799.00,0,78,女装 高性能复合茧形大衣(部分部位含羽绒) 420215 优衣库UNIQLO,95,//detail.m.tmall.com/item.htm?id=603048818106,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01dVfstA1ewH59xmmIj_!!0-item_pic.jpg,[]
603339355104,79.00,0,311,童装/男童/女童 UT City Stories运动衫(长袖) 422289,347,//detail.m.tmall.com/item.htm?id=603339355104,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01JO8iZQ1ewH4vQuPjx_!!0-item_pic.jpg,[]
601446535925,99.00,0,423,男装/女装 (UT) MARVEL印花T恤(短袖) 422558 优衣库UNIQLO,892,//detail.m.tmall.com/item.htm?id=601446535925,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN014gBjGn1ewH4oOiVhA_!!0-item_pic.jpg,[]
599621164010,199.00,0,164,女装 羊绒手套 418379 优衣库UNIQLO,260,//detail.m.tmall.com/item.htm?id=599621164010,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01zjpoBm1ewH4S93EdK_!!0-item_pic.jpg,[]
597179586894,35.00,0,365,女装 短裤(平角)(内裤) 419446 优衣库UNIQLO,801,//detail.m.tmall.com/item.htm?id=597179586894,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01fyIma41ewH4bHS5Fp_!!0-item_pic.jpg,[]
600051390366,299.00,0,193,男装 HEATTECH弹力修身长裤 420865 优衣库UNIQLO,346,//detail.m.tmall.com/item.htm?id=600051390366,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01w3L1KE1ewH4J682hD_!!0-item_pic.jpg,[]
601564877527,399.00,0,323,【设计师合作款】男装 V领针织衫(长袖) 421257 优衣库UNIQLO,401,//detail.m.tmall.com/item.htm?id=601564877527,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN0197FT1C1ewH4zfs045_!!0-item_pic.jpg,[]
595791108385,199.00,0,248,男装 水洗工装修身衬衫(长袖) 421165 优衣库UNIQLO,1138,//detail.m.tmall.com/item.htm?id=595791108385,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01JzQzMC1ewH4mMtV12_!!0-item_pic.jpg,[]
596193702266,129.00,0,368,女装 法兰绒格子衬衫(长袖) 418405 优衣库UNIQLO,762,//detail.m.tmall.com/item.htm?id=596193702266,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01yU5E931ewH5CpEel3_!!0-item_pic.jpg,[]
603952788712,27.00,0,696,男装 短袜 421022 优衣库UNIQLO,1108,//detail.m.tmall.com/item.htm?id=603952788712,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01084HuS1ewH4whkVJB_!!0-item_pic.jpg,[]
596918473481,249.00,0,327,女装 孕妇紧身长裤 422300 优衣库UNIQLO,1311,//detail.m.tmall.com/item.htm?id=596918473481,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01fxyrYA1ewH4AIYkPf_!!0-item_pic.jpg,[]
599521708204,59.00,0,278,男装/女装 (UT) MANGA 印花T恤(短袖) 422869 优衣库UNIQLO,1280,//detail.m.tmall.com/item.htm?id=599521708204,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN013cZ3sw1ewH4dirKs8_!!0-item_pic.jpg,[]
603393948212,99.00,0,339,童装/女童 (UT) R.A.BY VERDY连帽运动长衫(长袖) 422249,371,//detail.m.tmall.com/item.htm?id=603393948212,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01V5b1hc1ewH4zZ09Ln_!!0-item_pic.jpg,[]
602393754503,199.00,0,201,女装 仿羊羔绒牛仔针织长裤(水洗产品)422418裤内裆长范围70-72CM,300,//detail.m.tmall.com/item.htm?id=602393754503,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01bL6r991ewH51TNI5K_!!0-item_pic.jpg,[]
601889071569,59.00,0,394,女装 船袜(3双装) 420730 优衣库UNIQLO,817,//detail.m.tmall.com/item.htm?id=601889071569,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN012lM4Qr1ewH4d1aF53_!!0-item_pic.jpg,[]
599572853515,59.00,0,415,女装 (UT) DPJ印花T恤(短袖) 419523 优衣库UNIQLO,1487,//detail.m.tmall.com/item.htm?id=599572853515,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN010kMBCW1ewH5KPfvlJ_!!0-item_pic.jpg,[]
601048376090,199.00,0,263,女装 运动裤 422416 优衣库UNIQLO,629,//detail.m.tmall.com/item.htm?id=601048376090,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01ygqHcp1ewH4d1dxJl_!!0-item_pic.jpg,[]
602621432885,149.00,0,104,女装 (UT) DPJ双面摇粒绒毯子 418374 优衣库UNIQLO,108,//detail.m.tmall.com/item.htm?id=602621432885,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01V8m1FD1ewH5AHn5L2_!!0-item_pic.jpg,[]
580827643180,249.00,0,144,童装/男童 轻型WARM PADDED连帽外套 412653 优衣库UNIQLO,7914,//detail.m.tmall.com/item.htm?id=580827643180,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01zWd42b1ewH4Gx13fT_!!0-item_pic.jpg,[]
581537596376,199.00,0,223,男装 牛津纺衬衫(长袖) 414557 优衣库UNIQLO,11099,//detail.m.tmall.com/item.htm?id=581537596376,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01isqwXt1ewH4TFY9oK_!!0-item_pic.jpg,[]
600785963507,79.00,0,339,女装 HEATTECH针织护腿 420763 优衣库UNIQLO,441,//detail.m.tmall.com/item.htm?id=600785963507,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01BPf3Wx1ewH4RBVO44_!!0-item_pic.jpg,[]
599613888528,59.00,0,278,男装/女装 (UT) Game C.P.印花T恤(短袖) 422536 优衣库UNIQLO,1062,//detail.m.tmall.com/item.htm?id=599613888528,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01HQk1vM1ewH4QZcMUb_!!0-item_pic.jpg,[]
599751909853,59.00,0,475,男装/女装 (UT) MANGA 印花T恤(短袖) 422868 优衣库UNIQLO,1334,//detail.m.tmall.com/item.htm?id=599751909853,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01QBa0HS1ewH4aYZipH_!!0-item_pic.jpg,[]
600237527273,79.00,0,320,女装 起居鞋 418426 优衣库UNIQLO,481,//detail.m.tmall.com/item.htm?id=600237527273,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01Pal2Bf1ewH4WVbzum_!!0-item_pic.jpg,[]
601286629579,799.00,0,126,女装 3D羊绒V领茧形针织衫(长袖) 421698 优衣库UNIQLO,174,//detail.m.tmall.com/item.htm?id=601286629579,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01AdusCA1ewH4XGL6iN_!!0-item_pic.jpg,[]
601009367443,299.00,0,157,【设计师合作款】女装 灯芯绒宽腿裤 419230 优衣库UNIQLO,637,//detail.m.tmall.com/item.htm?id=601009367443,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01WQHhrV1ewH4jgBlzA_!!0-item_pic.jpg,[]
600235951045,79.00,0,160,女装 HEATTECH袜子(2双装) 420743 优衣库UNIQLO,214,//detail.m.tmall.com/item.htm?id=600235951045,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01TYKy2p1ewH5EeGTev_!!0-item_pic.jpg,[]
601950625638,99.00,0,297,男装 优质长绒棉格子衬衫(长袖) 419015 优衣库UNIQLO,378,//detail.m.tmall.com/item.htm?id=601950625638,//img.alicdn.com/bao/uploaded/i4/196993935/O1CN01jYRNwX1ewH4iYjn3D_!!0-item_pic.jpg,[]
601707604043,99.00,0,135,童装/男童/女童 HEATTECH防风针织护耳帽 419080 优衣库UNIQLO,149,//detail.m.tmall.com/item.htm?id=601707604043,//img.alicdn.com/bao/uploaded/i3/196993935/O1CN01kBKqcv1ewH4syn5G8_!!0-item_pic.jpg,[]
601769953291,79.00,0,484,男装/亲子装 (UT) DPJ MICKEY ART 印花T恤(短袖) 422550,831,//detail.m.tmall.com/item.htm?id=601769953291,//img.alicdn.com/bao/uploaded/i2/196993935/O1CN01fgFwu41ewH4w3IW7Y_!!0-item_pic.jpg,[]
601484426890,199.00,0,114,男装 HEATTECH ULTRA WARM圆领T恤(九分袖) 418829 优衣库UNIQLO,140,//detail.m.tmall.com/item.htm?id=601484426890,//img.alicdn.com/bao/uploaded/i1/196993935/O1CN01bGniWu1ewH4vwT3K2_!!0-item_pic.jpg,[]
